   0.20000000E-02   0.30057310E+02   0.30057310E+02   0.00000000E+00
   0.40000000E-02   0.25641278E+02   0.25641278E+02   0.00000000E+00
   0.60000000E-02   0.20505740E+02   0.20505740E+02   0.00000000E+00
   0.80000000E-02   0.16134121E+02   0.16134121E+02   0.00000000E+00
   0.10000000E-01   0.19600032E+02   0.19600032E+02   0.00000000E+00
   0.12000000E-01   0.19197588E+02   0.19197588E+02   0.00000000E+00
   0.14000000E-01   0.15751326E+02   0.15751326E+02   0.00000000E+00
   0.16000000E-01   0.15488813E+02   0.15488813E+02   0.00000000E+00
   0.18000000E-01   0.13348047E+02   0.13348047E+02   0.00000000E+00
   0.20000000E-01   0.82944871E+01   0.82944871E+01   0.00000000E+00
   0.22000000E-01   0.11634170E+01   0.11634170E+01   0.00000000E+00
   0.24000000E-01  -0.64376868E+00  -0.64376868E+00   0.00000000E+00
   0.26000000E-01  -0.84964217E+01  -0.84964217E+01   0.00000000E+00
   0.28000000E-01  -0.10517885E+02  -0.10517885E+02   0.00000000E+00
   0.30000000E-01  -0.13139564E+02  -0.13139564E+02   0.00000000E+00
   0.32000000E-01  -0.88568736E+01  -0.88568736E+01   0.00000000E+00
   0.34000000E-01  -0.63136694E+01  -0.63136694E+01   0.00000000E+00
   0.36000000E-01  -0.55216778E+01  -0.55216778E+01   0.00000000E+00
   0.38000000E-01  -0.54046294E+01  -0.54046294E+01   0.00000000E+00
   0.40000000E-01  -0.59560135E+01  -0.59560135E+01   0.00000000E+00
   0.42000000E-01  -0.73808879E+01  -0.73808879E+01   0.00000000E+00
   0.44000000E-01  -0.48220070E+01  -0.48220070E+01   0.00000000E+00
   0.46000000E-01  -0.38713546E+01  -0.38713546E+01   0.00000000E+00
   0.48000000E-01  -0.35104726E+01  -0.35104726E+01   0.00000000E+00
   0.50000000E-01  -0.35170982E+01  -0.35170982E+01   0.00000000E+00
   0.52000000E-01  -0.38063588E+01  -0.38063588E+01   0.00000000E+00
   0.54000000E-01  -0.43312667E+01  -0.43312667E+01   0.00000000E+00
   0.56000000E-01  -0.50989914E+01  -0.50989914E+01   0.00000000E+00
   0.58000000E-01  -0.62041226E+01  -0.62041226E+01   0.00000000E+00
   0.60000000E-01  -0.77977707E+01  -0.77977707E+01   0.00000000E+00
   0.62000000E-01  -0.97344933E+01  -0.97344933E+01   0.00000000E+00
   0.64000000E-01  -0.10647560E+02  -0.10647560E+02   0.00000000E+00
   0.66000000E-01  -0.10628716E+02  -0.10628716E+02   0.00000000E+00
   0.68000000E-01  -0.11188657E+02  -0.11188657E+02   0.00000000E+00
   0.70000000E-01  -0.11487131E+02  -0.11487131E+02   0.00000000E+00
   0.72000000E-01  -0.11632327E+02  -0.11632327E+02   0.00000000E+00
   0.74000000E-01  -0.12338825E+02  -0.12338825E+02   0.00000000E+00
   0.76000000E-01  -0.13818630E+02  -0.13818630E+02   0.00000000E+00
   0.78000000E-01  -0.16105193E+02  -0.16105193E+02   0.00000000E+00
   0.80000000E-01  -0.19333966E+02  -0.19333966E+02   0.00000000E+00
   0.82000000E-01  -0.23899118E+02  -0.23899118E+02   0.00000000E+00
   0.84000000E-01  -0.29147288E+02  -0.29147288E+02   0.00000000E+00
   0.86000000E-01  -0.30853124E+02  -0.30853124E+02   0.00000000E+00
