   0.00000000E+00   0.36071143E+00   0.21287887E+00   0.36071143E+00   0.21287887E+00
   0.20000000E-02   0.41432807E+00   0.24452149E+00   0.41432807E+00   0.24452149E+00
   0.40000000E-02   0.30896032E+00   0.18233724E+00   0.30896032E+00   0.18233724E+00
   0.60000000E-02   0.27382452E+00   0.16160135E+00   0.27382452E+00   0.16160135E+00
   0.80000000E-02   0.26337412E+00   0.15543391E+00   0.26337412E+00   0.15543391E+00
   0.10000000E-01   0.16113820E+00   0.95097957E-01   0.16113820E+00   0.95097957E-01
   0.12000000E-01   0.77675269E-01   0.45841142E-01   0.77675269E-01   0.45841142E-01
   0.14000000E-01   0.12141615E+00   0.71655434E-01   0.12141615E+00   0.71655434E-01
   0.16000000E-01   0.26511629E+00   0.15646207E+00   0.26511629E+00   0.15646207E+00
   0.18000000E-01   0.36276008E+00   0.21408792E+00   0.36276008E+00   0.21408792E+00
   0.20000000E-01   0.38812377E+00   0.22905665E+00   0.38812377E+00   0.22905665E+00
   0.22000000E-01   0.33618385E+00   0.19840358E+00   0.33618385E+00   0.19840358E+00
   0.24000000E-01   0.38245069E+00   0.22570861E+00   0.38245069E+00   0.22570861E+00
   0.26000000E-01   0.38540743E+00   0.22745356E+00   0.38540743E+00   0.22745356E+00
   0.28000000E-01   0.45438706E+00   0.26816286E+00   0.45438706E+00   0.26816286E+00
   0.30000000E-01   0.44642004E+00   0.26346101E+00   0.44642004E+00   0.26346101E+00
   0.32000000E-01   0.48656479E+00   0.28715299E+00   0.48656479E+00   0.28715299E+00
   0.34000000E-01   0.44438450E+00   0.26225971E+00   0.44438450E+00   0.26225971E+00
   0.36000000E-01   0.39631914E+00   0.23389326E+00   0.39631914E+00   0.23389326E+00
   0.38000000E-01   0.32543601E+00   0.19206060E+00   0.32543601E+00   0.19206060E+00
   0.40000000E-01   0.36065664E+00   0.21284654E+00   0.36065664E+00   0.21284654E+00
   0.42000000E-01   0.35095714E+00   0.20712224E+00   0.35095714E+00   0.20712224E+00
   0.44000000E-01   0.28654370E+00   0.16910776E+00   0.28654370E+00   0.16910776E+00
   0.46000000E-01   0.27125737E+00   0.16008632E+00   0.27125737E+00   0.16008632E+00
   0.48000000E-01   0.28175697E+00   0.16628280E+00   0.28175697E+00   0.16628280E+00
   0.50000000E-01   0.28068158E+00   0.16564814E+00   0.28068158E+00   0.16564814E+00
   0.52000000E-01   0.27146859E+00   0.16021097E+00   0.27146859E+00   0.16021097E+00
   0.54000000E-01   0.24619016E+00   0.14529255E+00   0.24619016E+00   0.14529255E+00
   0.56000000E-01   0.21594219E+00   0.12744129E+00   0.21594219E+00   0.12744129E+00
   0.58000000E-01   0.21761385E+00   0.12842784E+00   0.21761385E+00   0.12842784E+00
   0.60000000E-01   0.23101181E+00   0.13633484E+00   0.23101181E+00   0.13633484E+00
   0.62000000E-01   0.23232010E+00   0.13710694E+00   0.23232010E+00   0.13710694E+00
   0.64000000E-01   0.23542765E+00   0.13894091E+00   0.23542765E+00   0.13894091E+00
   0.66000000E-01   0.24458103E+00   0.14434290E+00   0.24458103E+00   0.14434290E+00
   0.68000000E-01   0.25358771E+00   0.14965832E+00   0.25358771E+00   0.14965832E+00
   0.70000000E-01   0.24537142E+00   0.14480936E+00   0.24537142E+00   0.14480936E+00
   0.72000000E-01   0.23347513E+00   0.13778860E+00   0.23347513E+00   0.13778860E+00
   0.74000000E-01   0.24409929E+00   0.14405860E+00   0.24409929E+00   0.14405860E+00
   0.76000000E-01   0.25241175E+00   0.14896431E+00   0.25241175E+00   0.14896431E+00
   0.78000000E-01   0.25684694E+00   0.15158180E+00   0.25684694E+00   0.15158180E+00
   0.80000000E-01   0.25552082E+00   0.15079917E+00   0.25552082E+00   0.15079917E+00
   0.82000000E-01   0.24311649E+00   0.14347858E+00   0.24311649E+00   0.14347858E+00
   0.84000000E-01   0.25085537E+00   0.14804579E+00   0.25085537E+00   0.14804579E+00
   0.86000000E-01   0.25642802E+00   0.15133457E+00   0.25642802E+00   0.15133457E+00
   0.88000000E-01   0.27678709E+00   0.16334976E+00   0.27678709E+00   0.16334976E+00
   0.90000000E-01   0.27981755E+00   0.16513823E+00   0.27981755E+00   0.16513823E+00
   0.92000000E-01   0.28425579E+00   0.16775752E+00   0.28425579E+00   0.16775752E+00
   0.94000000E-01   0.28734218E+00   0.16957899E+00   0.28734218E+00   0.16957899E+00
   0.96000000E-01   0.28685205E+00   0.16928973E+00   0.28685205E+00   0.16928973E+00
   0.98000000E-01   0.26173099E+00   0.15446419E+00   0.26173099E+00   0.15446419E+00
   0.10000000E+00   0.25104711E+00   0.14815895E+00   0.25104711E+00   0.14815895E+00
   0.10200000E+00   0.28808250E+00   0.17001590E+00   0.28808250E+00   0.17001590E+00
